Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Player,xMLBAMID,playerids,playerid
COL,Rockies,1,1,0,24,0,0,,24.0,105,25,14,13,4,22,10,,1,4.85975,1.44866,8.30525,3.7706,2.20263,1.362,0.209847,0.0952709,0.11457562446594238,,0.261455,0.30667,0.706176,4.63431,74.40000000000003,3.1000000000000014,79.0,3.2916666666666665,-0.00564215,-0.00843814,0,999.0,19,NL,Jeff Criswell,676105,27608,27608
PIT,Pirates,0,0,0,6,0,1,,6.0,28,7,3,3,1,5,2,,0,4.48543,1.42081,7.06124,3.41004,2.07072,1.089,0.17865,0.0862744,0.09237585961818695,,0.263809,0.302542,0.706201,4.46562,21.90000000000001,3.6500000000000017,25.0,4.166666666666667,-0.00567766,0.00177239,0,999.0,27,NL,Michael Darrell-Hicks,690382,31501,31501
SFG,Giants,2,2,0,40,0,1,,40.0,173,37,20,18,4,39,17,,3,4.03298,1.34321,8.66827,3.73548,2.32052,0.98014,0.223493,0.0963115,0.12718158960342407,,0.242772,0.297789,0.717803,4.08359,172.60000000000002,4.315,170.0,4.25,-0.00579089,-0.0251515,0,999.0,30,NL,Ryan Borucki,621366,16350,16350
ATH,Athletics,2,2,0,32,0,1,,32.0,141,29,17,16,4,32,17,,2,4.34816,1.42902,9.03631,4.65057,1.94305,1.14926,0.228667,0.117684,0.11098253726959229,,0.238756,0.291748,0.725798,4.49647,123.20000000000002,3.8500000000000005,119.0,3.71875,-0.00588431,-0.0249354,0,748.52001953125,10,AL,Elvis Alvarado,665660,21662,21662
BAL,Orioles,0,0,0,10,0,1,,10.0,42,9,5,5,1,10,5,,0,4.35821,1.42598,9.06253,4.51477,2.00731,1.192,0.229481,0.114323,0.1151583269238472,,0.240808,0.293392,0.730576,4.49134,47.300000000000004,4.73,46.0,4.6,-0.00628016,-0.0059897,0,999.0,2,AL,Tyson Neighbors,695695,sa3025569,sa3025569
BAL,Orioles,1,2,0,19,0,1,,19.0,84,20,11,10,3,16,7,,1,4.6071,1.412,7.33188,3.23791,2.26439,1.25919,0.186317,0.0822814,0.1040356382727623,,0.266595,0.304883,0.70451,4.60109,63.69999999999999,3.352631578947368,68.0,3.5789473684210527,-0.00633831,-0.0584097,0,999.0,2,AL,Nick Raquet,675919,20333,20333
BAL,Orioles,0,0,0,8,0,1,,8.0,36,8,4,4,1,7,4,,0,4.65049,1.47997,8.25981,4.45163,1.85546,1.227,0.206958,0.11154,0.09541799128055573,,0.253292,0.299363,0.717916,4.70502,32.10000000000001,4.012500000000001,33.0,4.125,-0.00667489,-0.00478973,0,999.0,2,AL,Jackson Kowar,663804,21549,21549
WSN,Nationals,1,1,0,14,0,1,,14.0,59,12,7,6,2,13,6,,1,4.26022,1.39905,8.50416,4.29716,1.97902,1.166,0.216855,0.109577,0.10727812349796295,,0.240066,0.286508,0.731347,4.48477,56.800000000000026,4.057142857142859,53.0,3.7857142857142856,-0.00683289,0.000871408,0,999.0,24,NL,Luis Perales,691384,sa3014677,sa3014677
CHC,Cubs,0,0,0,6,0,1,,6.0,28,6,3,3,1,6,3,,0,4.38489,1.41701,8.62667,4.42766,1.94836,1.205,0.218737,0.112267,0.10646949708461761,,0.240991,0.288102,0.727696,4.58936,23.500000000000007,3.916666666666668,24.0,4.0,-0.0070068,-0.00117944,0,999.0,17,NL,Jack Neely,680891,30106,30106
MIA,Marlins,0,0,0,8,0,1,,8.0,35,8,4,4,1,7,4,,0,4.3832,1.46924,7.96516,4.5909,1.73499,1.052,0.200282,0.115437,0.08484490215778351,,0.248485,0.294695,0.722478,4.56139,32.10000000000001,4.012500000000001,33.0,4.125,-0.00708343,0.00147929,0,999.0,20,NL,Karson Milbrandt,703596,sa3020659,sa3020659
SFG,Giants,0,0,0,10,0,1,,10.0,42,9,5,4,1,8,4,,0,4.10114,1.41939,7.86949,3.99705,1.96882,0.943,0.200146,0.101658,0.0984884724020958,,0.251151,0.299753,0.725928,4.20511,46.300000000000004,4.630000000000001,45.0,4.5,-0.00709007,-0.0066514,0,999.0,30,NL,Dylan Smith,681916,30145,30145
TEX,Rangers,2,2,0,43,0,6,,43.0,191,41,25,23,5,38,22,,2,4.78736,1.45824,7.99515,4.62289,1.72947,1.09948,0.201227,0.116352,0.08487524092197418,,0.244814,0.288786,0.686769,4.6154,178.1,4.141860465116279,178.0,4.1395348837209305,-0.00710517,-0.132923,0,999.0,13,AL,Carter Baumler,691945,30231,30231
WSN,Nationals,0,0,0,5,0,1,,5.0,21,4,3,2,1,4,3,,0,4.39424,1.53838,8.18539,5.41574,1.51141,1.039,0.202816,0.13419,0.06862583756446838,,0.244476,0.292628,0.734158,4.77627,17.299999999999997,3.4599999999999995,15.0,3.0,-0.00735953,-0.014839,0,999.0,24,NL,Zach Penrod,683068,25368,25368
BAL,Orioles,1,1,0,18,0,1,,18.0,78,17,10,9,2,17,9,,0,4.69331,1.45965,8.49162,4.48081,1.89511,1.24853,0.213467,0.112641,0.10082567483186722,,0.246923,0.292609,0.709328,4.62622,75.40000000000002,4.18888888888889,75.0,4.166666666666667,-0.007379,-0.0420931,0,999.0,2,AL,Jose Espada,664744,21131,21131
CIN,Reds,0,1,0,10,0,1,,10.0,43,9,5,5,1,10,5,,0,4.61831,1.48123,9.0048,4.93749,1.82376,1.298,0.22552,0.123657,0.10186348110437393,,0.24257,0.292,0.72916,4.78445,47.300000000000004,4.73,46.0,4.6,-0.00748198,0.00761888,0,999.0,18,NL,Josh Staumont,622251,18335,18335
ATL,Braves,0,0,0,8,0,1,,8.0,35,8,4,4,1,6,3,,1,4.54542,1.44739,7.12597,3.76773,1.89132,1.131,0.179259,0.0947799,0.08447913825511932,,0.261835,0.299872,0.709902,4.64894,30.100000000000005,3.7625000000000006,31.0,3.875,-0.00774469,0.000665899,0,999.0,16,NL,Victor Mederos,682989,31533,31533
MIA,Marlins,1,2,0,30,0,1,,30.0,135,27,15,14,3,32,17,,2,4.23974,1.45828,9.41217,5.08116,1.85236,1.007,0.236245,0.127537,0.10870818793773651,,0.235163,0.295842,0.730131,4.37715,125.89999999999999,4.196666666666666,122.0,4.066666666666666,-0.00780394,0.00553667,0,999.0,20,NL,William Kempner,687531,sa3020527,sa3020527
SFG,Giants,1,1,0,11,0,1,,11.0,49,12,5,5,1,8,4,,0,3.97981,1.43171,6.57051,3.46418,1.8967,0.819,0.167403,0.08826,0.07914276421070099,,0.266117,0.307079,0.725073,4.14042,45.900000000000006,4.172727272727273,50.0,4.545454545454546,-0.00785977,0.00784489,0,999.0,30,NL,Reiver Sanmartin,665665,19754,19754
SEA,Mariners,1,1,0,13,0,1,,13.0,54,13,6,6,2,10,4,,1,4.06535,1.28978,7.15644,2.61367,2.73808,1.19,0.186783,0.0682166,0.11856598407030106,,0.254536,0.28916,0.72531,4.2564,46.8,3.5999999999999996,48.0,3.6923076923076925,-0.0079781,-0.00483492,0,999.0,11,AL,Gabe Mosser,682077,sa3006834,sa3006834
PIT,Pirates,0,0,0,8,0,1,,8.0,36,8,4,4,1,7,5,,0,4.45239,1.56985,8.18172,5.46917,1.49597,0.902,0.201908,0.134968,0.06693999469280243,,0.250249,0.30398,0.722974,4.59275,29.100000000000005,3.6375000000000006,30.0,3.75,-0.00830902,0.00236319,0,999.0,27,NL,Ryan Harbin,689877,sa3011733,sa3011733
ATH,Athletics,1,2,0,27,0,1,,27.0,121,27,15,14,3,24,13,,1,4.60854,1.45557,7.80794,4.17553,1.86993,1.10225,0.196294,0.104974,0.09131982922554016,,0.253766,0.297899,0.703476,4.52827,102.7,3.803703703703704,106.0,3.925925925925926,-0.00842579,-0.0404074,0,999.0,10,AL,Michael Kelly,547184,12791,12791
ATL,Braves,1,1,0,18,0,1,,18.0,78,16,9,8,2,19,10,,1,4.23353,1.48511,9.51929,5.2992,1.79636,0.993,0.238617,0.132833,0.10578343272209167,,0.236271,0.299358,0.734468,4.37124,76.00000000000003,4.222222222222224,73.0,4.055555555555555,-0.00864102,0.00149827,0,999.0,16,NL,Daysbel Hernández,678226,20271,20271
TEX,Rangers,1,1,0,11,0,1,,11.0,50,10,6,6,2,11,6,,1,4.6668,1.47342,9.14394,5.16414,1.77066,1.229,0.227378,0.128414,0.09896411001682281,,0.235579,0.286197,0.71868,4.8269,35.800000000000004,3.254545454545455,34.0,3.090909090909091,-0.00892565,-0.0215792,0,999.0,13,AL,Alexis Díaz,664747,21132,21132
CIN,Reds,1,1,0,11,0,1,,11.0,50,12,6,6,2,10,5,,0,4.70988,1.47855,7.61691,4.094,1.8605,1.299,0.191522,0.102941,0.0885809063911438,,0.260939,0.299873,0.717849,4.8067,34.60000000000001,3.1454545454545464,38.0,3.4545454545454546,-0.00901272,-0.00616572,0,999.0,18,NL,Hagen Danner,668470,22116,22116
STL,Cardinals,2,2,0,42,0,6,,42.0,180,40,21,19,5,38,17,,3,4.12006,1.35895,8.14354,3.69,2.20692,1.04712,0.209611,0.094979,0.11463230103254318,,0.247098,0.295333,0.719974,4.26698,185.3,4.411904761904762,185.0,4.404761904761905,-0.00907627,-0.0155846,0,528.7999877929688,28,NL,Matt Svanson,694335,29629,29629
CHW,White Sox,1,1,0,21,0,0,,21.0,92,19,11,10,3,21,12,,1,4.29599,1.45958,9.13584,5.10774,1.78862,1.183,0.229716,0.128432,0.1012842059135437,,0.234099,0.28551,0.742246,4.63877,72.1,3.433333333333333,69.0,3.2857142857142856,-0.0092526,-0.0199454,0,999.0,4,AL,Prelander Berroa,672860,22932,22932
PHI,Phillies,2,2,0,35,0,1,,35.0,154,36,19,18,4,28,13,,2,4.54009,1.40654,7.17826,3.38702,2.11934,1.08443,0.183076,0.0863834,0.09669266641139984,,0.262323,0.302314,0.692451,4.39437,131.20000000000002,3.748571428571429,138.0,3.942857142857143,-0.00961331,-0.0338191,0,999.0,26,NL,Zach Pop,647315,20185,20185
NYY,Yankees,1,1,0,13,0,1,,13.0,57,12,7,6,2,12,7,,1,4.35386,1.46315,8.75679,4.82632,1.81438,1.138,0.219405,0.120926,0.09847964346408844,,0.240236,0.29014,0.731957,4.56199,44.39999999999999,3.415384615384615,43.0,3.3076923076923075,-0.0105935,-0.0259515,0,999.0,9,AL,Rafael Montero,606160,12760,12760
ARI,Diamondbacks,1,1,0,24,0,1,,24.0,106,24,12,11,2,22,12,,1,4.15608,1.46743,8.07406,4.44409,1.81681,0.846,0.204721,0.112682,0.09203951060771942,,0.253166,0.308133,0.72211,4.17171,99.60000000000002,4.150000000000001,103.0,4.291666666666667,-0.0108887,0.00341609,0,999.0,15,NL,Kade Strowd,669704,26191,26191
LAD,Dodgers,1,2,0,24,0,1,,24.0,105,23,14,13,4,23,10,,1,4.71918,1.38707,8.57347,3.82872,2.23925,1.37784,0.21861,0.0976262,0.12098327279090881,,0.247404,0.290716,0.701387,4.63195,85.60000000000004,3.566666666666668,85.0,3.5416666666666665,-0.0110533,-0.0605029,0,999.0,22,NL,Ben Casparius,676508,30085,30085
CHC,Cubs,1,1,0,11,0,1,,11.0,50,11,6,6,1,10,6,,0,4.6627,1.51027,8.00029,4.53386,1.76457,1.16442,0.198711,0.112612,0.08609937876462936,,0.255917,0.300938,0.714294,4.66068,46.50000000000001,4.2272727272727275,48.0,4.363636363636363,-0.0110571,-0.0181905,0,999.0,17,NL,Doug Nikhazy,680951,30142,30142
SEA,Mariners,1,1,0,18,0,1,,18.0,75,17,8,8,2,15,7,,1,3.93796,1.37418,7.47264,3.59091,2.08099,0.929,0.193126,0.092805,0.10032131522893906,,0.253231,0.298877,0.728474,4.16118,74.40000000000002,4.133333333333335,74.0,4.111111111111111,-0.0110759,0.00379078,0,999.0,11,AL,Carlos Vargas,672841,22915,22915
MIN,Twins,1,1,0,19,0,1,,19.0,85,18,10,9,2,17,10,,1,4.46131,1.50942,8.06595,4.88392,1.65153,1.01,0.201738,0.122152,0.07958602160215378,,0.251137,0.300778,0.720435,4.5804,74.2,3.905263157894737,74.0,3.8947368421052633,-0.0111048,-0.0204807,0,999.0,8,AL,Dan Altavilla,656186,16507,16507
SDP,Padres,2,2,0,34,0,1,,34.0,146,33,17,16,4,30,12,,2,4.1824,1.33075,7.84144,3.10266,2.52733,1.18189,0.202702,0.0802041,0.12249802052974701,,0.253293,0.295722,0.720764,4.31625,138.60000000000002,4.076470588235295,140.0,4.117647058823529,-0.0115239,-0.0184079,0,999.0,29,NL,Kyle Hart,606996,19646,19646
SFG,Giants,1,1,0,21,0,1,,21.0,91,22,11,10,2,15,7,,1,4.17135,1.39171,6.66599,3.09208,2.15583,0.98,0.169982,0.0788477,0.09113427996635437,,0.264378,0.301526,0.715351,4.24764,83.60000000000001,3.9809523809523815,89.0,4.238095238095238,-0.0117033,-0.0300755,0,999.0,30,NL,Spencer Bivens,702352,30226,30226
PIT,Pirates,1,1,0,18,0,1,,18.0,76,18,9,9,2,15,6,,1,4.39392,1.34726,7.53685,3.12818,2.40934,1.203,0.193863,0.0804631,0.11340002715587616,,0.254707,0.293194,0.71134,4.38251,74.80000000000003,4.155555555555557,77.0,4.277777777777778,-0.0119357,0.00531718,0,748.0900268554688,27,NL,Mike Clevinger,605182,12808,12808
CIN,Reds,1,2,0,29,0,1,,29.0,129,27,17,15,4,30,17,,2,4.82297,1.50557,9.28508,5.24888,1.76896,1.21535,0.230954,0.130559,0.10039524734020233,,0.240929,0.295805,0.703691,4.74334,102.20000000000003,3.524137931034484,100.0,3.4482758620689653,-0.0122029,-0.0510166,0,999.0,18,NL,Kyle Nicolas,693312,27775,27775
PHI,Phillies,1,1,0,13,0,1,,13.0,56,13,7,6,2,10,5,,0,4.41588,1.38921,7.09759,3.32606,2.13393,1.261,0.182251,0.0854062,0.09684474021196365,,0.25998,0.293837,0.72151,4.59469,46.8,3.5999999999999996,48.0,3.6923076923076925,-0.0122261,-0.0108214,0,999.0,26,NL,Max Lazar,676661,23426,23426
COL,Rockies,0,1,0,10,0,0,,10.0,43,11,6,5,1,6,3,,1,5.1451,1.52098,6.07554,3.20561,1.89528,1.243,0.151079,0.0797129,0.07136567682027817,,0.287885,0.317576,0.683376,4.84704,33.1,3.31,37.0,3.7,-0.0124485,-0.00798562,0,999.0,19,NL,Blas Castaño,680604,26117,26117
WSN,Nationals,1,1,0,22,0,1,,22.0,98,22,13,12,3,19,9,,2,4.67627,1.42048,7.60681,3.7665,2.0196,1.23865,0.192572,0.0953516,0.09722020477056503,,0.257086,0.296557,0.699421,4.7086,77.7,3.5318181818181817,80.0,3.6363636363636362,-0.0125566,-0.0593332,0,999.0,24,NL,Jackson Rutledge,671131,26215,26215
CHW,White Sox,1,2,0,26,0,0,,26.0,116,27,15,14,4,23,11,,1,4.77872,1.41096,7.88899,3.64594,2.16377,1.35287,0.200288,0.0925642,0.10772372037172318,,0.255811,0.29449,0.696906,4.66948,82.99999999999999,3.1923076923076916,88.0,3.3846153846153846,-0.0129998,-0.0681592,0,999.0,4,AL,Tyler Gilbert,656457,17964,17964
ARI,Diamondbacks,1,1,0,14,0,1,,14.0,61,14,7,7,2,11,6,,1,4.53895,1.47916,7.2282,4.05471,1.78267,1.03,0.18167,0.101909,0.07976076006889343,,0.262383,0.304448,0.708732,4.51816,47.6,3.4,49.0,3.5,-0.0132835,0.00200435,0,999.0,15,NL,Juan Burgos,686228,27271,27271
TBR,Rays,2,2,0,42,0,6,,42.0,182,39,23,21,6,42,18,,3,4.54034,1.35493,8.88532,3.89445,2.28154,1.37091,0.227903,0.09989,0.1280127465724945,,0.240353,0.285426,0.71039,4.6259,180.6,4.3,177.0,4.214285714285714,-0.0136834,-0.0736245,0,999.0,12,AL,Yoendrys Gómez,672782,22872,22872
ATH,Athletics,1,1,0,19,0,1,,19.0,83,20,11,10,3,15,5,,1,4.70859,1.31487,6.96095,2.51364,2.76927,1.58,0.179592,0.0648518,0.11474023014307022,,0.260672,0.284424,0.711117,4.87223,67.69999999999999,3.5631578947368414,72.0,3.789473684210526,-0.0137586,-0.0414064,0,999.0,10,AL,Joey Estes,683155,26257,26257
PHI,Phillies,1,1,0,11,0,1,,11.0,50,11,6,6,1,10,6,,1,4.52835,1.49246,7.87534,4.77878,1.64798,1.157,0.197146,0.119629,0.07751727849245071,,0.249212,0.291794,0.72395,4.79752,43.50000000000001,3.954545454545455,45.0,4.090909090909091,-0.0140551,-0.0114028,0,999.0,26,NL,Alex McFarlane,686934,sa3020633,sa3020633
SDP,Padres,1,1,0,19,0,1,,19.0,84,18,10,9,3,18,8,,1,4.2196,1.35609,8.35652,3.67224,2.27559,1.235,0.215226,0.0945803,0.12064606696367264,,0.24516,0.289442,0.732277,4.40283,69.89999999999999,3.6789473684210523,69.0,3.6315789473684212,-0.014099,-0.0256413,0,999.0,29,NL,Ty Adcock,686654,25651,25651
SDP,Padres,2,2,0,39,0,1,,39.0,168,35,19,18,5,39,18,,3,4.15478,1.36364,9.08949,4.19704,2.16569,1.07516,0.233372,0.107759,0.12561310082674026,,0.236918,0.292643,0.721206,4.28889,155.10000000000002,3.9769230769230774,149.0,3.8205128205128207,-0.0144824,-0.00516456,0,999.0,29,NL,David Morgan,688158,31616,31616
NYY,Yankees,0,0,0,6,0,1,,6.0,29,6,4,3,1,6,4,,0,4.65445,1.58502,8.74047,6.08317,1.43683,1.155,0.213173,0.148363,0.06480944156646729,,0.238456,0.287792,0.73242,5.09094,20.500000000000007,3.416666666666668,21.0,3.5,-0.0147942,-0.0357222,0,999.0,9,AL,Dylan Coleman,669395,22276,22276
TBR,Rays,1,1,0,18,0,1,,18.0,79,17,10,9,3,17,9,,1,4.6951,1.41216,8.76254,4.34602,2.01622,1.429,0.22062,0.109422,0.11119752377271652,,0.239401,0.280255,0.722663,4.84634,60.10000000000001,3.3388888888888895,59.0,3.2777777777777777,-0.0152699,-0.0363942,0,999.0,12,AL,Steven Wilson,621051,20353,20353
ATL,Braves,2,2,0,42,0,5,,42.0,185,37,20,19,5,45,22,,2,4.0082,1.41144,9.64076,4.72418,2.04073,1.033,0.244875,0.119994,0.12488111853599548,,0.233596,0.295784,0.743952,4.22276,191.10000000000002,4.550000000000001,183.0,4.357142857142857,-0.0154638,0.0339439,0,999.0,16,NL,Hayden Harris,802686,31913,31913
CHC,Cubs,1,1,0,14,0,1,,14.0,63,13,7,7,2,14,8,,1,4.27451,1.4312,8.83956,4.67889,1.88924,1.099,0.224132,0.118636,0.10549630969762802,,0.239455,0.292134,0.730026,4.48711,50.20000000000003,3.585714285714288,49.0,3.5,-0.0161971,-0.00270847,0,999.0,17,NL,Gavin Hollowell,668970,25427,25427
WSN,Nationals,0,1,0,10,0,1,,10.0,42,9,5,5,1,9,5,,1,4.7772,1.44392,8.65347,4.32361,2.00144,1.29721,0.21788,0.108862,0.10901866853237152,,0.249116,0.29665,0.70045,4.72154,42.300000000000004,4.23,41.0,4.1,-0.016248,0.000626734,0,999.0,24,NL,Ken Waldichuk,686610,27681,27681
NYY,Yankees,2,2,0,42,0,6,,42.0,179,41,22,20,6,34,13,,3,4.41643,1.29244,7.34397,2.79961,2.62321,1.33996,0.190593,0.0726564,0.11793647706508636,,0.252236,0.284533,0.703112,4.61064,174.4,4.152380952380953,176.0,4.190476190476191,-0.0162518,-0.0613311,0,999.0,9,AL,Ryan Yarbrough,642232,16502,16502
SDP,Padres,1,1,0,13,0,1,,13.0,56,13,7,6,2,10,5,,1,4.32126,1.38055,7.26522,3.47672,2.08967,1.212,0.186314,0.0891594,0.09715474396944046,,0.254718,0.29026,0.723991,4.55946,43.8,3.369230769230769,45.0,3.4615384615384617,-0.016663,-0.022567,0,999.0,29,NL,Logan Gillaspie,670810,22461,22461
NYM,Mets,2,2,0,34,0,1,,34.0,148,29,17,15,4,37,19,,2,4.12884,1.41259,9.87734,5.08233,1.94347,1.131,0.250116,0.128696,0.12142027914524078,,0.224484,0.282791,0.744267,4.40639,142.00000000000003,4.176470588235295,133.0,3.911764705882353,-0.0167351,-0.0193084,0,999.0,25,NL,Ryan Lambert,822038,sa3025613,sa3025613
MIA,Marlins,1,1,0,21,0,1,,21.0,92,20,11,10,2,19,10,,1,4.40131,1.45898,8.1255,4.50181,1.80494,1.051,0.203951,0.112996,0.0909549817442894,,0.248394,0.296449,0.718867,4.54806,87.80000000000001,4.180952380952381,88.0,4.190476190476191,-0.0176364,-0.0111543,0,999.0,20,NL,Josh Ekness,694795,sa3023204,sa3023204
CHC,Cubs,2,3,0,48,1,10,,48.0,206,43,25,23,7,46,20,,2,4.34404,1.32269,8.62148,3.7817,2.27979,1.28153,0.223445,0.0980112,0.12543337792158127,,0.236038,0.279122,0.713857,4.46113,228.3,4.7562500000000005,220.0,4.583333333333333,-0.0180191,-0.00272244,0,999.0,17,NL,Jacob Webb,657097,19274,19274
KCR,Royals,0,0,0,6,0,1,,6.0,29,7,4,4,1,5,4,,1,5.1177,1.6157,6.48903,4.9974,1.29848,1.134,0.15761,0.12138,0.036229901015758514,,0.269061,0.301991,0.698038,5.23114,12.900000000000006,2.150000000000001,16.0,2.6666666666666665,-0.0181029,-0.0289557,0,999.0,7,AL,Beck Way,694360,sa3014462,sa3014462
TEX,Rangers,1,1,0,22,0,1,,22.0,98,22,13,12,3,20,10,,1,4.93184,1.39893,7.87473,3.83031,2.0559,1.37718,0.200468,0.0975087,0.10295911133289337,,0.250829,0.287579,0.68213,4.82695,79.7,3.622727272727273,82.0,3.727272727272727,-0.0182441,-0.0745938,0,999.0,13,AL,Luis Curvelo,681168,24710,24710
LAD,Dodgers,1,1,0,21,0,1,,21.0,92,19,11,10,3,22,11,,1,4.41471,1.42472,9.34013,4.75144,1.96575,1.283,0.236512,0.120317,0.11619552224874496,,0.235422,0.286897,0.734615,4.64873,81.1,3.8619047619047615,78.0,3.7142857142857144,-0.0183926,-0.0140709,0,999.0,22,NL,Paul Gervase,801434,31571,31571
CLE,Guardians,0,0,0,8,0,1,,8.0,35,8,5,4,1,6,4,,0,4.76563,1.48521,6.79108,4.01468,1.69156,1.258,0.170003,0.100501,0.06950261443853378,,0.263293,0.294644,0.710625,4.91867,30.100000000000005,3.7625000000000006,31.0,3.875,-0.0186217,-0.0365826,0,999.0,5,AL,Jake Miller,681313,sa3018171,sa3018171
ARI,Diamondbacks,1,1,0,16,0,1,,16.0,72,15,8,8,2,16,9,,1,4.36159,1.49822,9.10156,5.1576,1.76469,0.982,0.227438,0.128883,0.09855517745018005,,0.241466,0.301011,0.725495,4.37607,60.80000000000001,3.8000000000000007,60.0,3.75,-0.0187478,0.00227459,0,999.0,15,NL,Yilber Díaz,700270,29271,29271
CHW,White Sox,1,2,0,32,0,0,,32.0,143,33,20,19,5,29,14,,3,5.23747,1.46845,8.1884,3.90111,2.09899,1.36959,0.204526,0.0974401,0.10708560794591904,,0.263221,0.307599,0.670018,4.8431,96.50000000000001,3.0156250000000004,102.0,3.1875,-0.018775,-0.131217,0,999.0,4,AL,Osvaldo Bido,674370,23150,23150
LAA,Angels,0,1,0,13,0,1,,13.0,56,14,8,7,2,9,4,,0,5.0115,1.4208,6.26134,2.70742,2.31266,1.46591,0.159081,0.068787,0.09029394388198853,,0.277414,0.301104,0.686609,4.86935,45.199999999999996,3.4769230769230766,49.0,3.769230769230769,-0.0188296,-0.0472929,0,999.0,1,AL,Shaun Anderson,641312,19453,19453
DET,Tigers,1,1,0,19,0,0,,19.0,84,18,10,9,2,17,9,,1,4.20316,1.43656,7.94563,4.37122,1.81771,1.073,0.201466,0.110835,0.09063131362199783,,0.246455,0.291181,0.734254,4.49114,73.2,3.8526315789473684,73.0,3.8421052631578947,-0.0189314,-0.0246211,0,999.0,6,AL,Bailey Horn,690544,27753,27753
LAA,Angels,1,1,0,14,0,1,,14.0,64,13,8,7,2,14,9,,1,4.56689,1.52714,8.93589,5.43034,1.64555,1.195,0.221411,0.134552,0.08685958385467529,,0.241245,0.292579,0.733476,4.84097,47.20000000000003,3.3714285714285737,46.0,3.2857142857142856,-0.019008,-0.0314607,0,999.0,1,AL,Samy Natera Jr.,696519,sa3020862,sa3020862
SEA,Mariners,1,1,0,19,0,1,,19.0,84,18,10,9,2,17,9,,1,4.24433,1.43506,8.0823,4.37904,1.84568,1.075,0.204302,0.110692,0.09360990673303604,,0.245779,0.291749,0.72913,4.50128,77.2,4.063157894736842,77.0,4.052631578947368,-0.0201072,-0.0478649,0,999.0,11,AL,Troy Taylor,700187,31883,31883
CHW,White Sox,1,1,0,16,0,0,,16.0,70,17,9,8,2,12,6,,0,4.63276,1.43617,6.56034,3.46219,1.89485,1.28997,0.1661,0.0876584,0.07844128459692001,,0.264445,0.292582,0.71051,4.77751,55.60000000000001,3.4750000000000005,60.0,3.75,-0.0204842,-0.0350988,0,999.0,4,AL,Tyler Schweitzer,805326,31920,31920
MIN,Twins,1,1,0,18,0,1,,18.0,77,17,9,9,3,16,8,,1,4.57779,1.41756,8.44392,4.10229,2.05834,1.324,0.213255,0.103605,0.10964980721473694,,0.246582,0.289393,0.723558,4.6687,61.10000000000001,3.394444444444445,60.0,3.3333333333333335,-0.0204964,-0.00486007,0,999.0,8,AL,Drew Smith,622098,17755,17755
COL,Rockies,1,1,0,21,0,0,,21.0,92,21,12,12,3,20,10,,1,5.07444,1.49326,8.4894,4.36857,1.94329,1.436,0.211386,0.108777,0.10260862112045288,,0.257387,0.301574,0.705403,4.9624,70.9,3.3761904761904766,73.0,3.4761904761904763,-0.0208094,-0.000635493,0,999.0,19,NL,Carson Palmquist,687223,31612,31612
SEA,Mariners,1,1,0,14,0,1,,14.0,63,13,7,7,2,13,6,,1,4.23193,1.38913,8.09368,4.02985,2.00843,1.151,0.205939,0.102537,0.10340145230293274,,0.243633,0.286771,0.728738,4.50796,54.20000000000003,3.8714285714285737,53.0,3.7857142857142856,-0.0211901,-0.0231756,0,999.0,11,AL,Domingo Gonzalez,682445,sa3007495,sa3007495
LAD,Dodgers,1,1,0,11,0,1,,11.0,51,10,6,6,1,12,8,,0,4.58931,1.63506,9.33534,6.7953,1.37379,1.134,0.227056,0.165277,0.06177932024002075,,0.233424,0.289252,0.744455,5.09333,47.10000000000001,4.281818181818182,46.0,4.181818181818182,-0.0219916,-0.0145404,0,999.0,22,NL,Ronan Kopp,691947,sa3017751,sa3017751
KCR,Royals,1,2,0,32,0,1,,32.0,140,32,18,17,5,28,13,,1,4.67082,1.39235,7.87584,3.52459,2.23454,1.34116,0.200584,0.089765,0.1108187735080719,,0.25374,0.291702,0.705023,4.57867,110.10000000000001,3.4406250000000003,113.0,3.53125,-0.0229711,-0.0560159,0,999.0,7,AL,Eli Morgan,669212,20203,20203
STL,Cardinals,2,2,0,32,0,1,,32.0,143,33,17,16,3,25,16,,1,4.40054,1.50332,7.10485,4.40055,1.61454,0.904099,0.177509,0.109945,0.06756486743688583,,0.259152,0.302191,0.712067,4.46142,117.10000000000001,3.6593750000000003,124.0,3.875,-0.022995,-0.0429144,0,999.0,28,NL,Chris Roycroft,688297,31261,31261
ARI,Diamondbacks,2,2,0,34,0,1,,34.0,148,34,18,16,4,30,14,,1,4.32738,1.40826,8.01154,3.71756,2.15505,1.09988,0.203864,0.094598,0.10926549881696701,,0.25455,0.301315,0.717363,4.31412,133.00000000000003,3.9117647058823537,137.0,4.029411764705882,-0.0236338,-0.0251796,0,999.0,15,NL,Andrew Hoffmann,694851,29633,29633
